,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title,poynter_link
3016,Video of Zimbabwe Police Brutality not Related to Coronavirus ...,Zimbabwe Police use force against churches who flout directive to suspend church services,2020-03-21T00:00:00Z,2020-03-22T00:00:00Z,Viral Social media posts,Dubawa Ghana,https://ghana.dubawa.org/video-of-zimbabwe-police-brutality-not-related-to-coronavirus/,The video is neither related to the coronavirus nor church. It is a November 2019 video of Zimbabwean police dispersing supporters of the main opposition political party.,1,social media posts suggest zimbabwean police flogged churches who gathered in defiance to warnings encouraging social distancing,https://ghana.dubawa.org/video-of-zimbabwe-police-brutality-not-related-to-coronavirus/
3017,Fotoğraf Aytaç Yalman'ın cenaze töreninden değil,Fotoğraf Aytaç Yalman’ın cenaze töreninden değil,2020-03-13T00:00:00Z,2020-03-22T00:00:00Z,Gerçek Gündem,Teyit.org,https://teyit.org/fotograf-aytac-yalmanin-cenaze-toreninden-degil,Yanlış,0,the photo shows the funeral of turkish deceased general aytac yalman due to covid19,https://teyit.org/fotograf-aytac-yalmanin-cenaze-toreninden-degil/
3018,"Posts Distort Facts on Coronavirus Air Transmission, Masks","""COVID-19 is confirmed as airborne and remain 8 hrs in air! So everyone is required to wear mask everywhere!""",2020-03-22T00:00:00Z,,Facebook posts,FactCheck.org,https://www.factcheck.org/2020/03/posts-distort-facts-on-coronavirus-air-transmission-masks/,Distorts the Facts,1,coronavirus is infectious in the air for 8 hours and everyone must wear a face mask,https://www.factcheck.org/2020/03/posts-distort-facts-on-coronavirus-air-transmission-masks/
3019,,Picture shows COVID-19 vaccine developed by American scientists,2020-03-22T00:00:00Z,2020-03-26T08:50:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/photo-shows-covid-19-test-kit-developed-south-korean-company,False,1,an image has been shared thoUnited Statesnds of times in multiple posts on facebook alongside a claim that it shows a medicine created by us scientists that can cure the novel coronavirus,https://factcheck.afp.com/photo-shows-covid-19-test-kit-developed-south-korean-company
3020,,This photo shows the Italian president crying over COVID-19,2020-03-22T00:00:00Z,2020-03-25T06:00:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/photo-shows-brazils-president-getting-emotional-during-2019-speech,False,1,a photo has been shared hundreds of times in multiple facebook twitter and instagram posts alongside a claim that it shows italys president crying over the novel coronavirus epidemic that has claimed thoUnited Statesnds of lives in his country,https://factcheck.afp.com/photo-shows-brazils-president-getting-emotional-during-2019-speech
3021,,Australians who avoid their local clinics during the novel coronavirus epidemic will receive free doctor visits,2020-03-22T00:00:00Z,2020-03-24T05:35:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/australian-health-authorities-refute-hoax-about-free-home-checks-suspected-covid-19-cases,False,1,a purported emergency notice from australian authorities has been shared hundreds of times in multiple posts on facebook and twitter it states people can receive free home visits from doctors during the novel coronavirus pandemic,https://factcheck.afp.com/australian-health-authorities-refute-hoax-about-free-home-checks-suspected-covid-19-cases
3022,,Zimbabwe police dealing with the church that refused to take instructions of closing for Corona virus,2020-03-22T00:00:00Z,2020-03-24T14:35:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/video-shows-zimbabwe-police-beating-opposition-members-not-churchgoers-defying-virus-rules,False,1,a video shared thoUnited Statesnds of times on facebook claims to show police in zimbabwe beating churchgoers because their place of worship refused to close to prevent the spread of covid19,https://factcheck.afp.com/video-shows-zimbabwe-police-beating-opposition-members-not-churchgoers-defying-virus-rules
3023,,COVID19 could kill 45 million Nigerians,2020-03-22T00:00:00Z,2020-03-24T15:15:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/viral-whatsapp-voice-note-nigeria-makes-misleading-claims-about-covid-19-fatalities-projections,False,1,a viral whatsapp voice note in nigeria claims that the coronavirus could kill up to 45 million nigerians,https://factcheck.afp.com/viral-whatsapp-voice-note-nigeria-makes-misleading-claims-about-covid-19-fatalities-projections
3024,【錯誤】網傳照片文字宣稱「俄羅斯總統普丁放了800隻獅子和老虎 ...,【錯誤】網傳照片文字宣稱「俄羅斯總統普丁放了800隻獅子和老虎，禁止大家出門」？,2020-03-24T00:00:00Z,2020-03-24T00:00:00Z,,台灣事實查核中心,https://tfc-taiwan.org.tw/articles/3359,錯誤,1,russian president vladimir putin released 800 lions and tigers across russia to stop people from leaving home,https://tfc-taiwan.org.tw/articles/3359
3025,,Une photo de soignants avec un message contre les partisans de Macron,2020-03-20T00:00:00Z,2020-03-23T17:35:00Z,Sources multiples,AFP Factuel,https://factuel.afp.com/attention-cette-photo-de-soignantes-ete-detournee-de-son-sens-dorigine,Détournée,1,a photo showing nurses raising their middle fingers against the french government with a caption against the french president,https://factuel.afp.com/attention-cette-photo-de-soignantes-ete-detournee-de-son-sens-dorigine
3026,"No, your Census response won't affect whether you get a federal ...",“Go to 2020census.gov and fill out this census form so you can get your stimulus check.”,2020-03-22T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/no-your-census-response-wont-affect-whether-you-ge/,False,1,go to 2020censusgov and fill out this census form so you can get your stimulus check,https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/no-your-census-response-wont-affect-whether-you-ge/
3027,,Nigeria has recoorded 472 confirmed cases of novel coronavirus,2020-03-22T00:00:00Z,2020-03-25T18:12:00Z,Multiple Sources,AFP Fact Check,https://factcheck.afp.com/nigerian-tv-screenshot-472-confirmed-cases-refers-lassa-fever-not-covid-19,False,1,a screenshot of a nigerian television station showing a breakdown of 472 confirmed cases has been shared on facebook twitter and whatsapp alongside claims it shows novel coronavirus cases across the country,https://factcheck.afp.com/nigerian-tv-screenshot-472-confirmed-cases-refers-lassa-fever-not-covid-19
3028,"No, estas fotos no son de la pandemia del coronavirus (Covid-19 ...",Fotos de ataúdes de personas mueras por el coronavirus en Italia,,2020-03-23T15:59:03Z,,ColombiaCheck,https://colombiacheck.com/chequeos/no-estas-fotos-no-son-de-la-pandemia-del-coronavirus-covid-19-en-italia,Falso,1,three photos showing coffins lined up in an enclosed space have been released on social media with a message about the coronavirus pandemic in italy this is italy he said,https://colombiacheck.com/chequeos/no-estas-fotos-no-son-de-la-pandemia-del-coronavirus-covid-19-en-italia
3029,"Janata Curfew: Clapping hands will not kill Coronavirus, it is just to ...","There is science behind PM Modi’s 5 PM clapping initiative: Clapping generates vibration which can kill Coronavirus. Also, 22 March 2020 is Amavasya",2020-03-21T00:00:00Z,2020-03-22T00:00:00Z,SOCIAL MEDIA POST,FACTLY,https://factly.in/janata-curfew-clapping-hands-will-not-kill-coronavirus-it-is-just-to-express-gratitude/,FALSE,1,there is science behind indian prime minister modis 5 pm clapping initiative clapping generates vibration which can kill coronavirus also 32220 is amavasya,https://factly.in/janata-curfew-clapping-hands-will-not-kill-coronavirus-it-is-just-to-express-gratitude/
3030,Fact Check: This picture of coffins has no relation to Covid-19 deaths ...,Picture is of coffins of coronavirus patients who died in a single day in Italy.,2020-03-17T00:00:00Z,2020-03-22T00:00:00Z,social media users,IndiaToday,https://www.indiatoday.in/fact-check/story/picture-coffins-no-relation-covid19-coronavirus-deaths-italy-1658475-2020-03-22,Half true,1,photo of coffins of coronavirus patients who died in a single day in italy,https://www.indiatoday.in/fact-check/story/picture-coffins-no-relation-covid19-coronavirus-deaths-italy-1658475-2020-03-22
3031,Fact Check: Has the Covid-19 lockdown returned dolphins and ...,Dolphins and swans return to Italy waterways after Covid-19 lockdown.,2020-03-17T00:00:00Z,2020-03-22T00:00:00Z,Twitter and WhatsApp users,India Today,https://www.indiatoday.in/fact-check/story/has-covid19-lockdown-returned-dolphins-swans-italian-waterways-1658457-2020-03-22,Mostly false,1,dolphins and swans return to italy waterways after covid19 lockdown,https://www.indiatoday.in/fact-check/story/has-covid19-lockdown-returned-dolphins-swans-italian-waterways-1658457-2020-03-22
3032,"Fact Check: No, clapping together at 5 pm during Janta curfew will ...",Clapping together at 5 pm will create a vibration which will destroy coronavirus.,2020-03-21T00:00:00Z,2020-03-22T00:00:00Z,Twitter and WhatsApp users,IndiaToday,https://www.indiatoday.in/fact-check/story/fact-check-no-clapping-together-at-5-pm-during-janta-curfew-will-not-kill-coronavirus-1658438-2020-03-22,Mostly false,1,clapping together at 5 pm will create a vibration which will destroy coronavirus,https://www.indiatoday.in/fact-check/story/fact-check-no-clapping-together-at-5-pm-during-janta-curfew-will-not-kill-coronavirus-1658438-2020-03-22
3033,Bolsonaristas resgatam vídeo antigo de Drauzio Varella para ...,Drauzio Varella defende que brasileiros não fiquem em quarentena,2020-03-22T00:00:00Z,2020-03-22T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/bolsonaristas-resgatam-video-antigo-de-drauzio-varella-para-difundir-desinformacao-sobre-covid-19/,falso,0,the brazilian doctor drauzio varella defends that the population doesnt need a lockout,https://aosfatos.org/noticias/bolsonaristas-resgatam-video-antigo-de-drauzio-varella-para-difundir-desinformacao-sobre-covid-19/
3034,Presidente chinês não disse que pandemia é início de nova era ...,"Presidente da China diz que chegou a hora de o país liderar o mundo. Em meio ao protagonismo da China no combate ao novo coronavírus, inclusive auxiliando outros países contra a pandemia, o presidente Xi Jinping diz que este é o início de uma nova era de um socialismo com características chinesas.",2020-03-24T00:00:00Z,2020-03-24T00:00:00Z,desinformação,Aos Fatos,https://www.aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/,falso,0,after coronavirus pandemic chinese president said its chinas time to lead the world,https://aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/
3035,Lung disease “rescue packs” claim blows into Australia from the UK,A Facebook post is leading people to believe that sufferers of pre-existing respiratory conditions are entitled to a respiratory 'rescue pack' that includes steroids and antibiotics.,2020-03-22T00:00:00Z,2020-03-30T00:00:00Z,,Australian Associated Press,https://www.aap.com.au/lung-disease-rescue-packs-claim-blows-into-australia-from-the-uk/,False – The claims of the content are factually inaccurate.,1,a facebook post in australia claims sufferers of respiratory conditions can access a rescue pack of medication by asking a general practitioner,https://www.aap.com.au/lung-disease-rescue-packs-claim-blows-into-australia-from-the-uk/
3036,,People with pre-existing respiratory conditions will be given “rescue packs” by their GPs in Australia during the novel coronavirus pandemic,2020-03-22T00:00:00Z,2020-04-02T05:27:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/australian-health-authorities-dismiss-hoax-claim-about-rescue-packs-vulnerable-patients,False,1,multiple facebook and twitter posts shared thoUnited Statesnds of times by australian social media users claim people with preexisting respiratory conditions will be given a rescue pack of medication from their general practitioners during the novel coronavirus pandemic,https://factcheck.afp.com/australian-health-authorities-dismiss-hoax-claim-about-rescue-packs-vulnerable-patients
3037,,This is photo of Italian doctor couple who died of novel coronavirus after contracting the disease from the patients they treated.,,2020-04-02T06:50:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/photo-has-circulated-reports-about-couple-airport-barcelona-march-2020,False,1,a photo of a man and woman embracing has been shared on facebook and twitter alongside a claim that it shows two italian doctors who died from covid19 after contracting the disease from the patients they treated,https://factcheck.afp.com/photo-has-circulated-reports-about-couple-airport-barcelona-march-2020
3038,Tales from Lockdown: Russia Did Not Use 500 Lions or Tigers ...,A Twitter user claimed that Russia released 500 tigers to keep people inside during lockdown.,2020-04-22T00:00:00Z,2020-04-03T00:00:00Z,Lord Sugar,Dubawa,https://dubawa.org/tales-from-lockdown-russia-did-not-use-500-lions-or-tigers/,"While this particular image shared by the claim-source was generated from a meme maker website, the original image of the lion was taken in Johannesburg, South Africa in 2016, not recently as we have been led to believe by the publisher.",1,a twitter user claimed that russia released 500 tigers to keep people inside during lockdown,https://dubawa.org/tales-from-lockdown-russia-did-not-use-500-lions-or-tigers/
3039,"No, the coronavirus did not cause the death rate to drop in Chicago","“In Chicago, Covid-19 actually LOWERED the death rate.”",2020-03-22T00:00:00Z,,Facebook post,PolitiFact,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/no-coronavirus-did-not-cause-death-rate-drop-chica/,False,1,in chicago covid19 actually lowered the death rate,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/no-coronavirus-did-not-cause-death-rate-drop-chica/
3040,,"Cientista espanhola diz: Vocês dão 1 milhão de euros por mês a um futebolista e a um cientista dão 1,800 euros por mês. Agora que buscam a cura para este vírus, procurem o Messi ou o Cristiano Ronaldo para que encontrem"".",2020-03-18T21:22:43Z,2020-03-22T22:56:14Z,Utilizador do Facebook,Observador,https://observador.pt/factchecks/fact-check-cientista-espanhola-disse-para-pedirem-a-ronaldo-e-messi-uma-cura-para-a-covid-19/,Errado,1,an image shows a spanish scientist asking cristiano ronaldo and messi to find the cure for covid19,https://observador.pt/factchecks/fact-check-cientista-espanhola-disse-para-pedirem-a-ronaldo-e-messi-uma-cura-para-a-covid-19/
3041,"Can coronavirus only live up to 9 days on objects, as Kenyan traders ...",The Covid-19 virus cannot survive on an inanimate object for more than nine days.,2020-07-01T12:00:00Z,2020-07-30T12:04:07Z,the Mitumba Association of Kenya,Africa Check,https://africacheck.org/fact-checks/reports/can-coronavirus-only-live-9-days-objects-kenyan-traders-claim,Correct,0,secondhand clothes and blankets sold cheaply in african markets are infected with coronavirus,https://africacheck.org/fbcheck/no-photo-not-of-covid-19-infected-clothes-blankets-and-you-wont-get-the-virus-from-imported-goods/
3042,"Non, cette vidéo ne prouve pas que l'armée sera déployée à ...",L'armée serait sur le point d'être déployée pour répondre à la pandémie de COVID-19,2020-03-22T00:00:00Z,2020-03-23T00:00:00Z,,Radio-Canada.ca,https://ici.radio-canada.ca/nouvelle/1682242/armee-vehicules-train-montreal-west-island-covid-19-coronavirus-operation-laser,Faux,1,army to be deployed to respond to covid19 pandemic,https://ici.radio-canada.ca/nouvelle/1682242/armee-vehicules-train-montreal-west-island-covid-19-coronavirus-operation-laser
